0, 2567
1, 230
2, 126
3, 55
4, 41
5, 25
6, 8
7, 9
8, 10
9, 5
10, 4
11, 2
12, 2
13, 1
14, 3
15, 1
16, 2
17, 1
24, 1
28, 1
31, 1
34, 1
45, 1
149, 1
150, 1
avg, 0.198128
perc, 7.11719
