0, 63213
1, 213
2, 67
3, 83
4, 32
5, 38
6, 25
7, 21
8, 15
9, 10
10, 8
11, 3
12, 2
14, 3
16, 2
18, 1
20, 1
22, 2
23, 1
26, 1
30, 1
34, 1
35, 1
47, 1
48, 1
87, 1
133, 1
avg, 0.00989835
perc, 7.39742
