0, 62545
1, 45
2, 46
3, 60
4, 41
5, 103
6, 45
7, 52
8, 43
9, 49
10, 42
11, 30
12, 16
13, 24
14, 26
15, 11
16, 29
17, 25
18, 25
19, 13
20, 20
21, 17
22, 10
23, 10
24, 4
25, 8
26, 12
27, 9
28, 3
29, 6
30, 8
31, 1
32, 7
33, 3
34, 2
35, 3
36, 2
37, 2
38, 3
39, 4
40, 4
41, 2
42, 3
43, 3
45, 2
46, 1
47, 1
50, 2
51, 2
53, 2
55, 2
56, 1
57, 1
61, 1
63, 1
66, 1
68, 2
71, 1
72, 1
76, 1
77, 1
83, 1
84, 1
91, 1
112, 1
133, 1
139, 1
168, 1
171, 1
172, 1
197, 1
203, 1
246, 1
250, 1
767, 1
1698, 1
avg, 0.102027
perc, 76.4796
