0, 1946
1, 5
2, 39
3, 13
4, 43
5, 65
6, 39
7, 26
8, 61
9, 25
10, 21
11, 28
12, 38
13, 23
14, 16
15, 14
16, 18
17, 13
18, 13
19, 10
20, 10
21, 9
22, 6
23, 14
24, 15
25, 13
26, 14
27, 10
28, 10
29, 3
30, 12
31, 7
32, 5
33, 7
34, 4
35, 2
36, 3
37, 5
38, 3
39, 6
40, 5
41, 5
42, 2
43, 1
44, 2
45, 2
46, 3
47, 3
49, 5
50, 1
52, 1
53, 3
54, 1
55, 1
56, 1
57, 2
59, 3
60, 1
61, 1
62, 1
65, 1
68, 1
69, 1
70, 2
71, 1
74, 1
76, 1
77, 1
78, 1
79, 2
81, 1
85, 1
86, 2
87, 1
89, 1
90, 1
103, 1
133, 3
138, 1
141, 1
151, 1
178, 1
206, 1
286, 1
323, 1
667, 1
1932, 1
avg, 2.71338
