0, 14
1, 643
4, 133
5, 143
6, 71
7, 59
8, 65
9, 77
10, 89
11, 63
12, 67
13, 55
14, 47
15, 52
16, 113
17, 27
18, 39
19, 33
20, 57
21, 42
22, 24
23, 23
24, 37
25, 28
26, 23
27, 20
28, 21
29, 19
30, 21
31, 14
32, 19
33, 16
34, 21
35, 9
36, 14
37, 10
38, 15
39, 20
40, 13
41, 13
42, 11
43, 14
44, 5
45, 3
46, 13
47, 7
48, 15
49, 8
50, 8
51, 5
52, 8
53, 5
54, 14
55, 12
56, 11
57, 7
58, 4
59, 6
60, 8
61, 6
62, 3
63, 6
64, 4
65, 11
66, 7
67, 3
68, 4
69, 6
70, 5
71, 4
72, 3
73, 4
74, 3
75, 3
76, 1
77, 3
78, 3
79, 1
80, 4
81, 1
83, 8
85, 4
86, 3
87, 1
88, 3
89, 4
90, 2
91, 2
92, 1
93, 1
94, 1
97, 1
98, 2
99, 1
100, 1
102, 1
103, 1
104, 4
105, 1
106, 1
107, 2
108, 3
109, 1
110, 2
111, 1
112, 2
113, 5
114, 2
115, 1
116, 2
118, 1
122, 1
123, 2
124, 2
126, 1
127, 1
128, 2
129, 4
133, 1
136, 1
140, 2
141, 1
142, 2
143, 1
146, 2
149, 3
151, 1
152, 1
153, 3
155, 2
156, 1
158, 1
159, 1
161, 1
163, 1
173, 1
174, 1
177, 2
178, 2
182, 2
183, 1
184, 3
188, 1
192, 3
194, 1
195, 1
196, 1
198, 1
204, 2
211, 1
213, 1
217, 3
218, 1
225, 1
227, 1
229, 1
233, 1
236, 1
238, 1
240, 1
242, 1
246, 1
249, 1
250, 1
253, 2
260, 2
275, 2
277, 1
278, 1
279, 1
282, 1
283, 1
285, 1
289, 1
317, 1
326, 1
344, 1
348, 1
358, 1
372, 1
398, 1
409, 1
435, 1
446, 1
574, 1
607, 1
648, 1
688, 1
711, 1
739, 1
1055, 1
avg, 10.2178
